Trial,Accuracy,RT
1553,0,4.0625
1554,1,1.125
1555,0,4.0625
1556,0,4.0625
1557,0,4.25
1558,1,1.125
1559,0,4.0625
1560,0,4.8125
1561,1,0.125
1562,0,4.4375
1563,1,0.0625
1564,0,0.3125
1565,0,4.25
1566,1,0.125
1567,1,1.3125
1568,0,0.1875
1569,0,4.25
1570,1,1.25
1571,0,4.375
1572,1,0.1875
1573,1,1.1875
1574,0,4.4375
1575,1,1.125
1576,1,1.3125
1577,1,1.1875
1578,0,4.4375
1579,1,0.0625
1580,1,1.25
1581,0,4.5
1582,0,0.125
1583,1,0.1875
1584,0,0.1875
1585,1,1.3125
1586,1,0.1875
1587,0,4.375
1588,1,1.1875
1589,0,4.5
1590,0,4.375
1591,1,0.125
1592,1,1.25
1593,1,0.1875
1594,0,0.25
1595,0,4.3125
1596,0,4.25
1597,0,0.125
1598,1,0.1875
1599,1,1.25
1600,1,0.25
1601,1,0.1875
1602,1,1.25
1603,1,0.1875
1604,0,4.375
1605,0,0.125
1606,0,4.3125
1607,1,1.1875
1608,0,4.375
1609,1,1.125
1610,0,4.4375
1611,0,0.0625
1612,1,1.25
1613,0,0.1875
1614,1,1.3125
1615,0,4.3125
1616,1,0.125
1617,0,4.375
1618,1,1.1875
1619,1,1.25
1620,1,1.25
1621,1,1.25
1622,1,1.25
1623,1,1.25
1624,1,1.25
1625,0,4.3125
1626,1,1.1875
1627,1,1.25
1628,1,1.25
1629,0,4.375
1630,1,1.125
1631,0,4.375
1632,0,4.5
1633,0,4.1875
1634,1,0.125
1635,0,4.4375
1636,1,0.125
1637,1,1.25
1638,1,1.25
1639,0,4.4375
1640,1,1.125
1641,0,4.375
1642,1,0.0625
1643,0,4.375
1644,1,0.125
1645,1,1.25
1646,1,1.25
1647,0,4.375
1648,0,0.125
1649,1,0.1875
1650,1,0.1875
1651,1,0.1875
1652,0,0.25
1653,1,1.25
1654,1,1.25
1655,0,0.1875
1656,1,0.1875
1657,1,0.1875
1658,1,1.3125
1659,1,1.1875
1660,1,1.3125
1661,0,4.4375
1662,0,4.25
1663,0,4.5
1664,0,0.0625
1665,0,4.375
1666,1,0.1875
1667,0,4.375
1668,0,4.25
1669,0,0.125
1670,1,0.1875
1671,0,4.5
1672,1,1.1875
1673,1,0.1875
1674,0,4.3125
1675,1,0.125
1676,1,1.25
1677,1,0.1875
1678,0,4.375
1679,1,0.0625
1680,0,4.4375
1681,1,0.125
1682,0,4.3125
1683,1,0.125
1684,0,0.1875
1685,0,4.0625
1686,1,1.4375
1687,0,0.25
1688,1,1.25
1689,0,4.375
1690,0,4.1875
1691,1,1.1875
1692,0,0.1875
1693,0,4.4375
1694,0,4.3125
1695,0,4.25
1696,0,4.25
1697,0,4.25
1698,0,0.125
1699,1,1.1875
1700,0,0.1875
1701,1,0.3125
1702,0,0.1875
1703,0,0.1875
1704,1,1.1875
1705,1,0.1875
1706,1,1.3125
1707,0,0.1875
1708,0,0.1875
1709,1,0.1875
1710,1,0.25
1711,1,0.1875
1712,1,0.1875
1713,0,0.1875
1714,0,0.1875
1715,0,4.375
1716,1,0.125
1717,0,4.3125
1718,0,4.3125
1719,0,0.125
1720,1,0.1875
1721,1,1.3125
1722,0,0.1875
1723,1,1.1875
1724,0,0.1875
1725,0,0.25
1726,0,4.375
1727,1,1.1875
1728,0,4.3125
1729,0,4.3125
1730,1,0.125
1731,0,4.375
1732,0,4.0625
1733,1,1.5625
1734,0,0.1875
1735,0,4.375
1736,0,4.375
1737,0,4.25
1738,0,4.25
1739,1,0.0625
1740,0,4.0625
1741,0,0.75
1742,0,0.1875
1743,1,1.1875
1744,0,0.25
1745,0,4.3125
1746,1,0.125
1747,0,0.1875
1748,0,0.1875
1749,1,1.3125
1750,0,4.3125
1751,0,0.125
1752,0,0.1875
1753,1,1.25
1754,0,0.1875
1755,0,4.375
1756,0,4.1875
1757,0,4.0625
1758,0,4.625
1759,0,4.375
1760,1,0.125
1761,0,0.1875
1762,0,4.4375
1763,0,4.0625
1764,0,4.8125
1765,0,0.0625
1766,1,0.25
1767,0,4.5
1768,0,0.0625
1769,1,1.5625
1770,0,0.1875
1771,0,4.0625
1772,1,0.125
1773,1,0.1875
1774,1,0.25
1775,0,4.0625
1776,1,1.8125
1777,0,4.0625
1778,0,4.625
1779,0,4.5625
1780,1,1.25
1781,1,1.5625
1782,0,4.0625
1783,1,2.25
1784,1,0.1875
1785,1,1.375
1786,1,1.25
1787,0,0.1875
1788,0,4.375
1789,1,1.25
1790,1,1.625
1791,0,4.0625
1792,0,4.9375
1793,1,0.125
1794,0,0.25
1795,1,0.1875
1796,1,1.3125
1797,0,4.3125
1798,0,4.25
1799,1,1.375
1800,0,4.0625
1801,1,2.25
1802,1,1.3125
1803,1,0.1875
1804,1,1.25
1805,1,1.375
1806,0,4.25
1807,1,1.25
1808,0,0.25
1809,0,4.25
1810,1,1.25
1811,1,1.3125
1812,0,4.3125
1813,1,1.25
1814,1,1.3125
1815,1,1.25
1816,0,4.375
1817,1,1.25
1818,0,4.25
1819,0,0.125
1820,1,1.375
1821,0,4.25
1822,0,4.0625
1823,0,4.1875
1824,1,0.125
1825,0,4.4375
1826,1,0.125
1827,0,4.5625
1828,0,0.125
1829,0,4.375
1830,1,1.1875
1831,0,0.1875
1832,0,0.1875
1833,0,0.25
1834,0,4.3125
1835,0,4.375
1836,1,0.0625
1837,1,0.1875
1838,1,0.25
1839,1,0.1875
1840,0,0.1875
1841,0,4.5625
1842,1,0.0625
1843,0,0.25
1844,1,2.4375
1845,0,0.1875
1846,0,4.3125
1847,1,1.3125
1848,1,0.1875
1849,0,0.25
1850,1,0.1875
1851,1,0.1875
1852,0,0.1875
1853,0,0.1875
1854,1,1.75
1855,0,0.1875
1856,0,4.0625
1857,0,4.4375
1858,1,0.125
1859,1,0.1875
1860,1,0.1875
1861,0,4.375
1862,0,0.125
1863,0,4.3125
1864,1,1.1875
1865,1,1.375
1866,0,4.25
1867,0,0.125
1868,0,4.0625
1869,0,0.4375
1870,0,0.1875
1871,0,4.8125
1872,0,4.5
1873,0,0.1875
1874,0,0.1875
1875,0,0.1875
1876,1,1.3125
1877,0,0.1875
1878,1,0.1875
1879,0,0.1875
1880,1,1.375
1881,1,0.1875
1882,1,1.3125
1883,1,1.3125
1884,1,1.25
1885,0,4.0625
1886,1,1.5625
1887,1,1.25
1888,1,1.375
1889,1,1.25
1890,0,4.375
1891,1,1.1875
1892,0,4.375
1893,1,1.25
1894,1,1.3125
1895,0,4.375
1896,0,4.4375
1897,0,4.125
1898,1,0.125
1899,0,4.0625
1900,0,4.0625
1901,1,2.8125
1902,0,0.1875
1903,0,4.0625
1904,1,1.25
1905,1,0.1875
1906,1,1.5625
1907,0,4.0625
1908,0,4.3125
1909,1,0.125
1910,1,0.1875
1911,0,0.1875
1912,0,0.1875
1913,0,0.1875
1914,0,0.1875
1915,1,0.1875
1916,0,4.0625
1917,1,1.5625
1918,1,0.1875
1919,0,0.1875
1920,1,1.375
1921,1,0.1875
1922,0,4.25
1923,0,0.125
1924,1,1.3125
1925,0,4.375
1926,0,4.3125
1927,1,1.3125
1928,0,4.5
1929,0,0.125
1930,0,0.25
1931,0,4.625
1932,0,4.375
1933,0,0.125
1934,1,0.1875
1935,0,4.375
1936,1,1.1875
1937,0,4.0625
1938,1,1.5625
1939,1,1.3125
1940,1,1.25
1941,1,1.375
1942,0,4.25
1943,1,1.25
1944,1,1.3125
1945,1,1.3125
1946,1,1.25
1947,1,1.375
1948,0,4.25
1949,0,4.0625
1950,1,1.4375
1951,1,1.3125
1952,1,1.25
1953,1,1.375
1954,0,4.375
1955,1,1.125
1956,1,1.3125
1957,0,4.375
1958,1,1.25
1959,1,1.25
1960,0,4.375
1961,0,4.1875
1962,0,0.125
1963,1,1.4375
1964,0,4.875
1965,0,4.375
1966,0,4.375
1967,0,4.625
1968,1,1.375
1969,1,0.1875
1970,0,0.1875
1971,0,0.1875
1972,1,0.1875
1973,0,0.25
1974,1,0.1875
1975,0,4.125
1976,0,4.25
1977,0,0.125
1978,1,0.1875
1979,0,0.1875
1980,0,0.25
1981,1,0.1875
1982,1,0.1875
1983,1,0.1875
1984,1,1.375
1985,0,0.1875
1986,1,1.3125
1987,0,4.0625
1988,1,0.5625
1989,0,0.1875
1990,0,0.1875
1991,1,1.3125
1992,0,4.5625
1993,1,0.125
1994,1,1.375
1995,0,4.5
1996,0,4.5
1997,0,4.375
1998,1,2.4375
1999,0,0.1875
2000,0,0.1875
2001,1,2.3125
2002,1,0.1875
2003,0,1.25
2004,1,0.25
2005,0,4.0625
2006,0,1.0625
2007,1,3.5
2008,0,4.25
2009,0,0.125
2010,0,4.875
2011,0,4.25
2012,0,4.3125
2013,1,1.25
2014,1,1.25
2015,0,0.1875
2016,1,1.375
2017,0,0.1875
2018,0,4.375
2019,0,4.1875
2020,0,4.3125
2021,0,4.4375
2022,1,1.1875
2023,1,0.1875
2024,0,4.375
2025,0,0.125
2026,0,4.3125
2027,1,0.125
2028,1,0.1875
2029,0,4.375
2030,1,0.0625
2031,1,0.25
2032,0,0.1875
2033,0,0.1875
2034,1,0.1875
2035,1,0.25
2036,1,0.1875
2037,1,1.3125
2038,0,4.3125
2039,1,1.1875
2040,1,0.1875
2041,1,1.375
2042,0,0.1875
2043,1,0.1875
2044,1,1.25
2045,1,1.375
2046,1,1.25
2047,0,4.375
2048,1,0.0625
2049,1,1.375
2050,0,4.25
2051,1,1.25
2052,1,1.3125
2053,0,4.375
2054,0,4.1875
2055,0,4.25
2056,1,0.125
2057,0,0.1875
2058,0,4.0625
2059,0,0.4375
2060,1,0.1875
2061,1,0.1875
2062,0,0.1875
2063,1,0.1875
2064,1,1.5
2065,0,0.1875
2066,1,2.1875
2067,1,0.25
2068,0,4.0625
2069,1,1.1875
2070,0,4.625
2071,0,4.375
2072,0,4.4375
2073,0,0.125
2074,0,4.1875
2075,0,0.125
2076,0,4.1875
2077,0,4.5625
2078,1,2.3125
2079,1,0.25
2080,0,5.0
2081,0,4.3125
2082,0,4.4375
2083,1,0.125
2084,0,0.1875
2085,1,3.5
2086,1,0.1875
2087,0,4.375
2088,0,4.3125
2089,1,2.25
2090,0,4.375
2091,1,0.125
2092,0,0.1875
2093,0,0.1875
2094,1,0.1875
2095,0,0.1875
2096,1,1.3125
2097,0,0.25
2098,0,4.25
2099,1,0.125
2100,1,1.3125
2101,0,0.1875
2102,0,0.25
2103,0,4.3125
2104,1,0.125
2105,0,4.375
2106,1,1.25
2107,1,0.1875
2108,1,1.25
2109,1,0.1875
2110,0,0.25
2111,1,1.3125
2112,1,1.25
2113,1,1.3125
2114,0,4.375
2115,1,1.1875
2116,0,4.375
2117,0,4.1875
2118,0,0.125
2119,0,4.625
2120,1,0.0625
2121,0,0.1875
2122,0,0.25
2123,1,0.1875
2124,0,4.4375
2125,1,0.125
2126,1,0.1875
2127,0,0.1875
2128,0,4.625
2129,0,4.25
2130,0,0.1875
2131,0,4.375
2132,0,4.375
2133,0,4.3125
2134,1,0.1875
2135,0,4.3125
2136,1,0.125
2137,0,0.1875
2138,0,4.0625
2139,1,1.5625
2140,1,1.25
2141,0,0.1875
2142,0,4.375
2143,1,0.125
2144,1,1.1875
2145,0,0.25
2146,0,4.375
2147,0,0.125
2148,0,4.3125
2149,0,0.0625
2150,0,4.0625
2151,0,4.625
2152,1,1.1875
2153,0,4.0625
2154,0,4.6875
2155,0,0.1875
2156,0,4.3125
2157,0,4.5625
2158,0,0.125
2159,0,4.8125
2160,0,4.5625
2161,1,0.0625
2162,1,0.3125
2163,0,0.1875
2164,1,1.1875
2165,1,0.1875
2166,1,1.3125
2167,1,0.1875
2168,1,1.1875
2169,0,0.25
2170,1,0.1875
2171,0,4.375
2172,1,0.125
2173,0,0.1875
2174,0,4.0625
2175,0,4.625
2176,1,0.125
2177,0,4.5625
2178,1,1.1875
2179,1,1.1875
2180,0,4.6875
2181,0,4.25
2182,1,1.1875
2183,0,0.1875
2184,0,0.1875
2185,1,1.25
2186,0,4.375
2187,0,0.125
2188,0,4.0625
2189,0,4.25
2190,1,0.125
2191,1,0.1875
2192,0,4.0625
2193,0,0.5
2194,0,4.75
2195,0,0.0625
2196,0,4.5625
2197,1,0.0625
2198,0,4.3125
2199,0,4.375
2200,1,0.125
2201,0,0.1875
2202,0,0.1875
2203,1,0.1875
2204,0,0.1875
2205,0,0.1875
2206,0,4.0625
2207,1,0.5625
2208,0,0.1875
2209,0,4.0625
2210,1,0.5625
2211,0,4.25
2212,1,0.125
2213,0,0.1875
2214,1,1.3125
2215,1,1.25
2216,1,0.1875
2217,1,1.3125
2218,0,5.0
2219,1,0.125
2220,0,4.0625
2221,0,0.125
2222,0,4.75
2223,1,0.125
2224,0,4.5625
2225,1,0.125
2226,0,0.1875
2227,1,0.1875
2228,1,0.1875
2229,1,1.3125
2230,0,4.3125
2231,0,4.3125
2232,1,1.125
2233,0,0.1875
2234,1,0.25
2235,1,1.25
2236,0,4.4375
2237,0,0.125
2238,0,0.1875
2239,0,0.1875
2240,1,1.25
2241,0,0.1875
2242,0,4.375
2243,1,0.0625
2244,0,4.0625
2245,1,1.5
2246,1,1.3125
2247,1,1.1875
2248,0,4.375
2249,1,1.125
2250,1,0.1875
2251,0,4.0625
2252,1,0.4375
2253,0,4.3125
2254,0,0.125
2255,1,1.25
2256,1,1.25
2257,0,4.3125
2258,1,1.1875
2259,1,1.25
2260,1,1.25
2261,1,1.25
2262,0,4.375
2263,1,1.125
2264,1,1.25
2265,1,1.25
2266,1,1.1875
2267,1,1.3125
2268,1,1.1875
2269,1,1.3125
2270,1,1.1875
2271,1,1.3125
2272,0,4.375
2273,0,4.25
2274,1,1.125
2275,1,1.3125
2276,1,1.1875
2277,1,1.3125
2278,1,1.1875
2279,1,1.3125
2280,0,4.3125
2281,1,1.1875
2282,1,1.1875
2283,0,4.0625
2284,1,1.4375
2285,1,1.3125
2286,0,4.3125
2287,0,4.25
2288,0,0.125
2289,0,0.1875
2290,1,1.25
2291,1,1.25
2292,1,1.25
2293,0,4.3125
2294,1,1.1875
2295,1,1.25
2296,1,1.25
2297,0,4.375
2298,0,4.25
2299,1,1.1875
2300,1,1.25
2301,1,1.25
2302,0,4.375
2303,0,4.3125
2304,1,0.0625
2305,1,0.1875
2306,0,0.25
2307,1,0.1875
2308,1,1.1875
2309,1,0.1875
2310,1,0.1875
2311,1,0.25
2312,1,1.25
2313,1,1.25
2314,0,4.3125
2315,0,0.125
2316,1,0.1875
2317,0,4.0625
2318,1,1.5
2319,0,4.4375
2320,0,4.1875
2321,1,1.1875
2322,0,0.1875
2323,0,4.375
2324,1,0.125
2325,0,4.3125
2326,1,1.1875
2327,0,0.1875
2328,1,1.1875
2329,0,4.0625
2330,0,0.4375
2331,1,0.1875
2332,1,1.25
2333,1,1.25
2334,0,4.375
2335,0,0.125
2336,0,4.25
2337,0,4.0625
2338,0,4.625
2339,0,4.3125
2340,1,1.1875
2341,1,0.1875
2342,1,0.1875
2343,1,0.1875
2344,1,1.25
2345,0,4.375
2346,0,4.1875
2347,0,4.25
2348,0,4.1875
2349,1,0.125
2350,0,0.1875
2351,0,0.1875
2352,1,0.1875
2353,0,4.3125
2354,0,4.3125
2355,0,0.0625
2356,1,0.1875
2357,1,1.3125
2358,1,0.1875
2359,0,0.1875
2360,1,1.25
2361,1,1.25
2362,1,0.1875
2363,0,4.3125
2364,0,4.25
2365,1,1.125
2366,0,0.25
2367,0,4.25
2368,1,1.1875
2369,1,0.1875
2370,0,0.25
2371,0,4.1875
2372,1,0.125
2373,0,4.0625
2374,0,4.5625
2375,0,4.125
2376,0,0.125
2377,0,0.1875
2378,1,1.3125
2379,0,4.25
2380,1,0.125
2381,0,4.0625
2382,0,0.375
2383,0,4.6875
2384,1,1.25
2385,1,1.5625
2386,0,4.0625
2387,1,0.125
2388,0,0.25
2389,0,4.0625
2390,0,4.3125
2391,0,4.1875
2392,1,0.125
2393,0,0.1875
2394,1,1.375
2395,0,0.1875
2396,0,4.3125
2397,0,4.4375
2398,0,4.6875
2399,0,4.5625
2400,0,0.125
2401,0,4.25
2402,0,0.125
2403,1,0.1875
2404,0,0.25
2405,1,1.25
2406,0,4.5
2407,0,0.125
2408,1,1.1875
2409,0,0.1875
2410,0,0.1875
2411,1,0.25
2412,1,0.25
2413,1,0.1875
2414,1,1.1875
2415,0,0.25
2416,0,4.3125
2417,1,0.125
2418,0,0.1875
2419,1,1.25
2420,0,0.1875
2421,0,4.3125
2422,1,1.125
2423,1,1.3125
2424,1,1.1875
2425,0,4.375
2426,0,4.25
2427,0,0.125
2428,1,1.25
2429,0,4.25
2430,0,4.1875
2431,1,1.1875
2432,1,0.1875
2433,0,4.375
2434,0,4.25
2435,0,4.25
2436,0,0.125
2437,0,0.1875
2438,1,1.1875
2439,0,0.25
2440,0,4.25
2441,0,4.1875
2442,0,4.25
2443,1,1.125
2444,1,1.3125
2445,1,1.1875
2446,1,0.1875
2447,1,0.25
2448,0,0.1875
2449,0,0.25
2450,1,0.1875
2451,0,4.25
2452,1,1.1875
2453,1,1.1875
2454,1,1.3125
2455,1,1.1875
2456,1,1.3125
2457,1,1.1875
2458,1,1.3125
2459,1,1.25
2460,0,4.25
2461,1,1.1875
2462,1,1.25
2463,0,4.25
2464,1,1.1875
2465,1,1.25
2466,1,1.25
2467,0,4.25
2468,1,1.25
2469,1,1.1875
2470,1,1.3125
2471,0,4.25
2472,1,1.1875
2473,0,4.25
2474,1,1.1875
2475,0,4.3125
2476,0,4.1875
2477,1,1.1875
2478,0,4.3125
2479,0,4.25
2480,1,1.125
2481,0,4.375
2482,0,0.125
2483,0,0.1875
2484,0,0.1875
2485,1,0.1875
2486,0,0.1875
2487,0,4.3125
2488,0,4.25
2489,1,0.125
2490,1,1.3125
2491,0,0.1875
2492,0,4.25
2493,0,4.1875
2494,1,0.125
2495,0,4.375
2496,0,4.1875
2497,1,0.125
2498,0,4.4375
2499,1,0.0625
2500,1,1.3125
2501,0,4.3125
2502,0,0.125
2503,0,0.1875
2504,0,0.1875
2505,0,4.0625
2506,0,4.5625
2507,1,1.25
2508,0,0.1875
2509,1,0.25
2510,1,1.375
2511,1,2.75
2512,0,4.0625
2513,1,0.0625
2514,0,4.0625
2515,1,0.4375
2516,0,0.1875
2517,0,0.1875
2518,0,4.4375
2519,0,4.4375
2520,1,0.125
2521,1,1.375
2522,0,4.375
2523,0,0.0625
2524,1,1.3125
2525,0,0.25
2526,0,0.1875
2527,1,1.3125
2528,1,1.25
2529,1,1.375
2530,1,1.25
2531,0,4.375
2532,1,1.1875
2533,1,1.3125
2534,1,1.25
2535,0,4.0625
2536,1,1.5
2537,0,4.375
2538,1,1.1875
2539,1,1.3125
2540,1,1.25
2541,0,4.0625
2542,1,1.5
2543,0,4.375
2544,1,1.25
2545,0,4.3125
2546,1,1.25
2547,0,4.375
2548,1,1.25
2549,1,1.25
2550,1,1.3125
2551,0,4.3125
2552,0,4.375
2553,0,4.875
2554,1,0.125
2555,0,0.1875
2556,1,1.25
2557,0,4.375
2558,0,4.3125
2559,0,0.125
2560,1,0.1875
2561,0,4.3125
2562,1,1.3125
2563,0,0.1875
2564,0,4.375
2565,0,0.125
2566,0,4.375
2567,0,0.125
2568,1,1.3125
2569,1,0.1875
2570,0,4.3125
2571,1,1.25
2572,0,0.1875
2573,1,0.1875
2574,0,4.0625
2575,1,0.4375
2576,0,0.1875
2577,0,0.1875
2578,0,4.375
2579,0,0.125
2580,1,0.1875
2581,0,0.1875
2582,1,0.1875
2583,1,0.1875
2584,0,0.1875
2585,1,0.1875
2586,0,0.25
2587,1,1.3125
2588,0,0.1875
2589,1,0.1875
2590,0,4.3125
2591,1,1.25
2592,1,1.25
2593,1,0.1875
2594,1,1.375
2595,1,1.25
2596,0,4.375
2597,0,4.25
2598,1,1.1875
2599,0,4.375
2600,0,0.125
2601,1,1.25
2602,1,1.3125
2603,1,1.3125
2604,1,1.3125
2605,1,1.25
2606,0,4.375
2607,0,4.3125
2608,0,4.25
2609,0,0.125
2610,0,4.4375
2611,1,1.1875
2612,0,0.1875
2613,1,1.375
2614,0,4.25
2615,0,0.125
2616,1,0.1875
2617,0,4.0625
2618,1,0.4375
2619,0,4.375
2620,1,1.1875
2621,1,0.1875
2622,0,0.1875
2623,1,0.1875
2624,0,0.1875
2625,1,0.25
2626,0,4.3125
2627,0,4.3125
2628,0,0.125
2629,1,1.25
2630,1,0.1875
2631,0,4.0625
2632,0,0.4375
2633,0,4.4375
2634,0,0.125
2635,1,0.1875
2636,1,1.3125
2637,0,4.0625
2638,1,1.9375
2639,0,0.1875
2640,1,3.1875
2641,0,4.0625
2642,1,1.1875
2643,1,1.3125
2644,1,1.3125
2645,0,4.3125
2646,1,1.25
2647,0,4.3125
2648,0,0.125
2649,1,1.3125
2650,1,1.3125
2651,0,4.3125
2652,1,1.25
2653,1,1.25
2654,0,4.375
2655,1,1.1875
2656,0,4.375
2657,1,1.3125
2658,0,4.75
2659,1,1.25
2660,0,4.3125
2661,1,1.3125
2662,0,4.75
2663,1,1.3125
2664,1,0.1875
2665,1,1.3125
2666,1,1.25
2667,0,4.0625
2668,0,4.5
2669,1,0.125
2670,1,0.1875
2671,1,1.375
2672,1,1.25
2673,0,4.375
2674,0,4.375
2675,0,0.0625
2676,0,4.375
2677,1,0.125
2678,1,0.1875
2679,0,4.375
2680,0,0.0625
2681,0,0.25
2682,0,0.1875
2683,1,1.3125
2684,0,0.1875
2685,0,4.5
2686,1,0.1875
2687,0,0.1875
2688,1,0.1875
2689,0,0.1875
2690,1,0.1875
2691,0,0.1875
2692,1,1.3125
2693,1,1.3125
2694,1,1.25
2695,0,4.0625
2696,1,0.4375
2697,1,0.1875
2698,1,1.3125
2699,0,4.3125
2700,0,4.25
2701,1,0.125
2702,1,0.1875
2703,1,0.1875
2704,1,1.3125
2705,0,4.375
2706,0,0.0625
2707,0,4.0625
2708,1,1.5
2709,0,4.375
2710,1,0.125
2711,0,0.1875
2712,0,4.3125
2713,0,4.25
2714,1,1.3125
2715,1,0.1875
2716,1,1.25
2717,1,0.1875
2718,0,4.0625
2719,0,4.5625
2720,1,0.125
2721,0,4.3125
2722,0,0.125
2723,1,0.1875
2724,1,1.375
2725,1,1.3125
2726,0,4.625
2727,1,1.25
2728,0,4.25
2729,1,1.4375
2730,1,0.1875
2731,0,4.0625
2732,1,1.125
2733,0,0.1875
2734,1,0.1875
2735,0,4.4375
2736,0,4.3125
2737,1,0.125
2738,1,1.375
2739,1,0.25
2740,0,4.0625
2741,0,4.3125
2742,1,0.0625
2743,0,4.4375
2744,0,4.5
2745,1,0.125
2746,0,4.0625
2747,1,2.75
2748,0,4.0625
2749,0,0.0625
2750,0,0.1875
2751,0,4.875
2752,0,0.0625
2753,0,4.0625
2754,0,0.4375
2755,0,0.1875
2756,0,4.875
2757,1,0.0625
2758,1,1.3125
2759,1,1.3125
2760,0,4.375
2761,0,0.0625
2762,1,0.25
2763,1,0.1875
2764,1,1.25
2765,0,0.1875
2766,0,4.0625
2767,0,0.4375
2768,1,1.3125
2769,1,1.375
2770,0,0.1875
2771,1,1.375
2772,0,4.375
2773,0,4.4375
2774,0,4.5
2775,0,4.3125
2776,1,0.125
2777,0,0.1875
2778,0,0.1875
2779,1,0.25
2780,0,4.3125
2781,0,4.0625
2782,0,0.5
2783,0,4.5
2784,1,0.1875
2785,0,4.4375
2786,1,1.25
2787,0,0.1875
2788,0,0.1875
2789,1,1.1875
2790,0,0.25
2791,0,0.1875
2792,1,3.6875
2793,0,0.1875
2794,0,4.8125
2795,1,0.0625
2796,0,4.4375
2797,1,1.5625
2798,0,4.0625
2799,1,1.4375
2800,0,4.0625
2801,0,4.625
2802,1,1.25
2803,0,4.25
2804,0,0.125
2805,0,0.1875
2806,0,4.0625
2807,1,1.5625
2808,1,1.25
2809,0,4.0625
2810,1,1.5
2811,1,1.3125
2812,0,4.3125
2813,1,1.25
2814,1,1.25
2815,0,4.0625
2816,0,4.5625
2817,0,4.375
2818,1,0.125
2819,0,4.875
2820,0,4.4375
2821,0,0.125
2822,1,0.1875
2823,0,4.375
2824,0,4.0625
2825,0,4.6875
2826,0,0.0625
2827,1,0.25
2828,0,0.1875
2829,0,0.1875
2830,1,0.1875
2831,0,4.4375
2832,0,0.125
2833,0,0.1875
2834,0,4.4375
2835,1,0.125
2836,0,0.25
2837,0,4.375
2838,1,1.1875
2839,0,4.3125
2840,1,1.25
2841,1,1.1875
2842,0,4.5625
2843,0,4.25
2844,0,0.1875
2845,1,1.1875
2846,1,1.25
2847,1,1.3125
2848,0,4.5
2849,0,4.375
2850,0,4.4375
2851,1,1.125
2852,1,1.3125
2853,1,1.1875
2854,1,1.3125
2855,0,4.3125
2856,0,4.0625
2857,1,1.4375
2858,1,1.25
2859,0,4.375
2860,1,0.125
2861,1,1.1875
2862,1,1.3125
2863,0,4.3125
2864,0,4.0625
2865,0,4.5625
2866,0,0.125
2867,0,0.25
2868,0,0.1875
2869,0,4.3125
2870,1,0.125
2871,0,0.1875
2872,0,4.375
2873,0,0.125
2874,0,0.1875
2875,0,0.1875
2876,1,0.1875
2877,1,1.3125
2878,0,4.3125
2879,0,0.125
2880,0,0.1875
2881,1,0.25
2882,0,4.625
2883,0,0.125
2884,1,0.1875
2885,1,0.25
2886,0,4.4375
2887,0,4.0625
2888,1,1.5
2889,1,1.3125
2890,1,0.1875
2891,0,0.1875
2892,0,4.375
2893,0,4.1875
2894,0,0.125
2895,0,0.1875
2896,0,4.0625
2897,1,0.4375
2898,1,1.25
2899,0,4.375
2900,1,0.125
2901,1,0.1875
2902,0,0.1875
2903,0,0.1875
2904,0,4.375
2905,0,4.25
2906,1,0.125
2907,0,0.1875
2908,0,0.1875
2909,1,1.3125
2910,1,1.375
2911,1,1.25
2912,0,4.375
2913,0,4.1875
2914,1,0.125
2915,0,4.4375
2916,0,4.375
2917,0,0.125
2918,1,0.1875
2919,1,1.25
2920,0,4.0625
2921,0,4.5625
2922,1,0.125
2923,1,0.1875
2924,0,4.25
2925,0,4.0625
2926,0,0.3125
2927,0,0.1875
2928,1,0.1875
2929,1,1.3125
2930,0,0.1875
2931,1,0.1875
2932,0,4.5
2933,1,0.0625
2934,1,1.3125
2935,0,0.1875
2936,0,0.1875
2937,0,4.0625
2938,0,4.6875
2939,1,0.0625
2940,1,1.3125
2941,1,1.25
2942,0,0.1875
2943,1,0.1875
2944,0,0.25
2945,1,0.1875
2946,0,0.1875
2947,1,1.25
2948,0,4.5
2949,1,1.125
2950,0,0.1875
2951,1,1.3125
2952,1,1.1875
2953,0,4.0625
2954,0,4.0625
2955,0,4.5625
2956,1,1.1875
2957,0,0.25
2958,1,0.1875
2959,1,0.1875
2960,1,0.1875
2961,1,0.1875
2962,0,0.1875
2963,1,1.25
2964,0,0.1875
2965,1,1.3125
2966,1,0.1875
2967,1,1.1875
2968,0,4.0625
2969,1,1.625
2970,0,4.3125
2971,0,4.0625
2972,1,1.375
2973,0,4.375
2974,1,0.0625
2975,1,0.1875
2976,1,1.25
2977,1,0.25
2978,0,0.1875
2979,0,4.3125
2980,0,4.3125
2981,1,0.125
2982,1,0.1875
2983,0,0.1875
2984,0,0.1875
2985,0,4.0625
2986,1,0.5
2987,1,0.25
2988,0,0.1875
2989,0,4.375
2990,1,1.125
2991,1,1.3125
2992,1,1.1875
2993,0,4.375
2994,0,0.125
2995,1,1.25
2996,1,1.25
2997,1,1.25
2998,1,1.25
2999,1,1.25
3000,1,1.1875
3001,1,1.3125
3002,0,4.5625
3003,0,4.3125
3004,0,4.3125
3005,0,4.375
3006,0,4.25
3007,1,0.125
3008,0,0.1875
3009,1,0.1875
3010,0,0.1875
3011,0,4.5
3012,1,1.1875
